dataset,phase,project,run_id,run_name,state,loss_type,k,loss_label,lr,margin,scale,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_points,sweep_url,score,toxic
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,si4kfwgk,LA-CDIP_InternVL3-2B_triplet_20260210-125256,finished,triplet,3,triplet_k3,1.1555121940536004e-06,0.10828087490103191,64.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/si4kfwgk,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,yhkkqjxi,LA-CDIP_InternVL3-2B_subcenter_arcface_20260210-135252,finished,subcenter_arcface,4,subcenter_arcface_k4,6.289716063774996e-06,0.3524286673734214,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0035179441850076995,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/yhkkqjxi,0.021397297418838564,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,ng141bo3,LA-CDIP_InternVL3-2B_subcenter_arcface_20260210-145241,finished,subcenter_arcface,1,subcenter_arcface_k1,2.4471018951367863e-05,0.2365284523281113,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/ng141bo3,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,tt0vvzy5,LA-CDIP_InternVL3-2B_subcenter_arcface_20260210-155227,finished,subcenter_arcface,1,subcenter_arcface_k1,0.0007340476986327333,0.1272139794085684,32.0,0.43470149253731344,0.5132151741293532,0.07851368159203981,0.03380361121998872,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/tt0vvzy5,0.4292482629612822,True
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,1tl5pabh,LA-CDIP_InternVL3-2B_subcenter_arcface_20260210-165212,finished,subcenter_arcface,4,subcenter_arcface_k4,6.681777997975487e-06,0.3724359017275719,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/1tl5pabh,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,7tvwxlk1,LA-CDIP_InternVL3-2B_subcenter_arcface_20260210-175201,finished,subcenter_arcface,2,subcenter_arcface_k2,4.745090800917876e-06,0.2909026842003646,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0035179441850077,True,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/7tvwxlk1,0.021397297418838564,True
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,oy9nwbpv,LA-CDIP_InternVL3-2B_subcenter_arcface_20260210-185150,finished,subcenter_arcface,1,subcenter_arcface_k1,4.53912945215364e-06,0.33155952201597516,32.0,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/oy9nwbpv,0.010203267568092294,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,l9x1xoas,LA-CDIP_InternVL3-2B_subcenter_arcface_20260210-195138,finished,subcenter_arcface,1,subcenter_arcface_k1,1.7345476596077634e-06,0.15367936988255018,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/l9x1xoas,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,gdpoc75j,LA-CDIP_InternVL3-2B_subcenter_arcface_20260210-205125,finished,subcenter_arcface,4,subcenter_arcface_k4,1.0252905916513218e-06,0.5602306284009633,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/gdpoc75j,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,7rlk0lae,LA-CDIP_InternVL3-2B_subcenter_arcface_20260210-215112,finished,subcenter_arcface,3,subcenter_arcface_k3,1.4012499995063487e-06,0.5947409426266075,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/7rlk0lae,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,baab77kb,LA-CDIP_InternVL3-2B_subcenter_arcface_20260210-225056,finished,subcenter_arcface,1,subcenter_arcface_k1,3.3740626712389775e-06,0.5708193685012262,32.0,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/baab77kb,0.010203267568092294,False
