dataset,phase,project,run_id,run_name,state,loss_type,k,loss_label,lr,margin,scale,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_points,sweep_url,score,toxic
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,q6ntj77a,LA-CDIP_InternVL3-2B_subcenter_arcface_20260215-100938,finished,subcenter_arcface,1,subcenter_arcface_k1,1.6447347467792974e-06,0.47462802666530224,32.0,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/q6ntj77a,0.010203267568092294,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,ugzmanxs,LA-CDIP_InternVL3-2B_subcenter_cosface_20260215-181837,crashed,subcenter_cosface,1,subcenter_cosface_k1,2.0626936816743945e-06,0.4344362999434017,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,2,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/ugzmanxs,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,yvbm3zgj,LA-CDIP_InternVL3-2B_subcenter_arcface_20260215-210243,finished,subcenter_arcface,1,subcenter_arcface_k1,1.2692077741238826e-05,0.5829226632901059,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/yvbm3zgj,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,oi9qe2vv,LA-CDIP_InternVL3-2B_subcenter_arcface_20260215-230239,finished,subcenter_arcface,1,subcenter_arcface_k1,1.81282738209617e-06,0.49492899752472175,32.0,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/oi9qe2vv,0.010203267568092294,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,hs2st632,LA-CDIP_InternVL3-2B_subcenter_arcface_20260216-000234,finished,subcenter_arcface,1,subcenter_arcface_k1,2.6452123315538626e-06,0.5962866977754138,32.0,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/hs2st632,0.010203267568092294,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,ili7fuc0,LA-CDIP_InternVL3-2B_subcenter_arcface_20260216-010224,finished,subcenter_arcface,1,subcenter_arcface_k1,1.04792647488052e-06,0.29421802688895904,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/ili7fuc0,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,hhexec4m,LA-CDIP_InternVL3-2B_subcenter_arcface_20260216-020217,finished,subcenter_arcface,1,subcenter_arcface_k1,1.0920075159138284e-06,0.10147545212107352,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/hhexec4m,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,t0nqr37u,LA-CDIP_InternVL3-2B_subcenter_arcface_20260216-060142,finished,subcenter_arcface,1,subcenter_arcface_k1,1.186482307866624e-06,0.3978538009934972,32.0,0.017879353233830865,0.017879353233830865,0.0,0.0,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/t0nqr37u,0.017879353233830865,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,1n1n7s8c,LA-CDIP_InternVL3-2B_subcenter_arcface_20260216-070128,finished,subcenter_arcface,1,subcenter_arcface_k1,4.00967961645577e-06,0.29544051224338475,32.0,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/1n1n7s8c,0.010203267568092294,False
LA-CDIP,coarse,CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps,0tjo9eb7,LA-CDIP_InternVL3-2B_subcenter_arcface_20260216-080115,finished,subcenter_arcface,1,subcenter_arcface_k1,1.0542632972520897e-06,0.5621122707099392,32.0,0.010416666666666685,0.017879353233830865,0.00746268656716418,0.0035179441850076995,False,3,https://wandb.ai/jpcosta1990-university-of-brasilia/CaVL-Doc_LA-CDIP_InternVL3-2B_Sweeps/runs/0tjo9eb7,0.010203267568092294,False
