run_id,run_name,loss_type,lr,margin,scale,k,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_epochs
7cs7rir8,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-074343,subcenter_cosface,9.021764588733074e-06,0.2474489875528558,32.0,2,0.39088362617774386,0.4006875477463713,0.009803921568627416,0.004072145935425153,False,3
z66p82n4,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-084410,subcenter_cosface,2.7882133070291573e-06,0.3947369328383604,32.0,2,0.3745861981156099,0.3745861981156099,0.0,0.0066989938394213045,True,3
7ir0k6ii,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-094439,subcenter_cosface,1.0082404543226757e-06,0.11481901533597907,32.0,2,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3
23dsqros,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-104507,subcenter_cosface,1.0686460550624773e-06,0.2200181407479952,32.0,2,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3
zyb1pzbw,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-114537,subcenter_cosface,1.0194283788755832e-06,0.5949694638226869,32.0,2,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3
802n8avm,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-124607,subcenter_cosface,4.578379446690841e-06,0.597931343918912,32.0,2,0.3745861981156099,0.3745861981156099,0.0,0.009587019499424592,True,3
bshwlejy,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-134639,subcenter_cosface,1.0058586928983829e-06,0.5086312657313713,32.0,2,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3
qo7anp27,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-144713,subcenter_cosface,1.1541756953912512e-06,0.17221507345990186,32.0,2,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3
s6b4p6t4,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-154744,subcenter_cosface,1.00423809187648e-06,0.33089396835040297,32.0,2,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3
gqhhg9eu,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-164835,subcenter_cosface,1.010074236054053e-06,0.27875875499905944,32.0,2,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3
p35zl9nk,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-174921,subcenter_cosface,2.2099297496005934e-06,0.10344814167117104,32.0,2,0.3745861981156099,0.3745861981156099,0.0,0.007682681265756575,True,3
gvz6fdmt,RVL-CDIP_InternVL3-2B_subcenter_cosface_20260224-184957,subcenter_cosface,1.012219162787162e-06,0.18527830191500735,32.0,2,0.3745861981156099,0.39088362617774386,0.016297428062133967,0.007682681265756575,False,3
